"TV","SPEAKER","GENDER","AGE","REGION"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"vous","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10L","female",19,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"vous","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F10R","female",20,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"vous","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12L","female",22,"paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"vous","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
"tu","F12R","female",21,"not_paris"
