PHONEME,F1,F2,F3,SPEAKER
A/,554.584770734007,1521.22061255045,2296.80784659517,josh
A/,536.614450056327,1057.92888119461,3254.41356400877,josh
O~,585.71500660566,1125.23404109633,2624.27922440764,josh
u,345.418625393573,1041.59667129217,2007.40945750595,josh
A/,476.031368625898,1391.14638139768,2103.48485229119,josh
O/,537.472316848089,1227.62426206173,2467.623481566,josh
u,476.916438751892,1296.31088398711,1884.6407763388,josh
y,364.280587535588,1588.27186639252,2139.44855205235,josh
i,336.69788850308,2013.44354157023,2442.96308687689,josh
A/,574.931008911645,1796.13101990041,2736.25915945723,josh
@,937.243100680902,1707.45557189633,2626.65017653775,josh
@,604.85081125178,1886.62845502759,3147.14424211816,josh
@,1319.0284976373,1855.06917617496,2905.90452085885,josh
i,932.462793196373,1887.05213499613,2805.3577358882,josh
@,367.626088295804,2130.65594675568,3078.50359436451,josh
i,337.744399881104,1969.7331382593,2466.68355096066,josh
E,386.354022583408,1840.59349409217,2584.45541054676,josh
O~,434.639732072468,1778.74210616892,1904.55962517706,josh
E,396.015529516382,1814.07924023415,2555.38555419663,josh
U~/,485.693597096932,1785.05692259626,2345.67023420822,josh
O~,693.766512029204,1055.45776124447,2583.42756635032,josh
i,343.382172620252,1894.33465242815,2136.11456845615,josh
