PHONEME,F1,F2,F3,SPEAKER
A/,"621,215390515546","1086,22771048606","2469,63351096738",josh
A/,"560,245865876065","1333,84931685901","1814,96905827195",josh
A/,"573,506006068171","999,536133669637","2305,46450889873",josh
O/,"561,131402781538","1159,59220942702","2996,27747589282",josh
A/,"601,742922384492","1141,99065348393","2423,10638281993",josh
A/,"589,983551558227","1188,86793345996","2534,52447721432",josh
O~,"583,750925339739","1041,25010918543","2679,79481737854",josh
i,"303,814920621469","1165,77495032146","2228,33116558026",josh
A/,"536,510398814329","1396,42587646478","2377,42631412649",josh
@,"373,960473914875","1787,61331997905","2457,20033987669",josh
u,"381,750154913077","2039,08668635262","2160,29029198451",josh
y,"313,541371640704","1977,01176735749","2599,10936430646",josh
E,"452,274424055592","1547,37965994929","2138,40536811817",josh
y,"554,537896083949","1477,37735215952","2908,36180353389",josh
e,"453,783597377694","1494,18591564015","2113,71196517881",josh
e,"451,364044417267","1664,11756839435","2501,18849581988",josh
u,"531,376339187234","784,177248785614","2761,85236004097",josh
E,"495,779421407349","1547,11318114358","2324,42015985546",josh
A/,"570,986654663385","1311,13024161518","2280,072730924",josh
a~,"517,948627441778","1177,10798503153","2514,29541399882",josh
e,"444,295471665427","1639,21557490192","2360,29988400365",josh
A/,"521,659150498401","1365,03576917749","2090,70505453408",josh
O~,"621,526599413639","1061,67078482923","2215,57337223676",josh
E,"516,325283820544","1354,862477424","1988,50141600529",josh
A/,"545,271481558664","1260,0906397653","2647,48772989722",josh
O~,"548,359179545574","1480,21164353673","2030,6215464868",josh
y,"495,881934500917","1403,446362578","2621,18028940117",josh
e,"624,419339082628","1461,83587484035","2639,80772504917",josh
O~,"425,048093005817","1462,29638991978","2608,3595987451",josh
@,"608,625959116641","930,15112442433","2573,03021324057",josh
A/,"549,778734889536","952,872401999505","2613,98391619686",josh
e,"467,280754754698","1600,37908834785","2394,27963127179",josh
@,"359,285652763125","1510,07529604198","2256,8006687245",josh
U~/,"434,394093798689","1325,06878335855","3004,09556275474",josh
O/,"620,175228596171","913,431311590817","3070,69109645539",josh
A/,"554,200906872427","1147,32980354398","2807,9747712544",josh
E,"394,966834187431","1531,04776877815","2655,94514605049",josh
@,"364,45356065549","1606,13030769192","2328,10231872056",josh
E,"455,025409544551","1603,30165301412","2738,52212924285",josh
e,"450,505200556349","1847,37987981068","2250,65488828825",josh
A/,"498,756936542104","1681,67518876399","2143,87411841127",josh
E,"585,023552064394","1873,37376656589","3381,57490058413",josh
e,"428,552485977918","1775,38360123605","2707,49975196788",josh
A/,"403,67389360227","1515,32205362312","2836,37854165116",josh
O/,"1059,81056320257","2093,13142874893","2910,41101720569",josh
e,"436,001210811996","1538,07777889571","2033,73032141213",josh
E,"539,76259020733","1622,30300133266","2024,88781503985",josh
y,"406,864619737463","1734,81487136155","2501,54209769727",josh
2,"505,387807260408","1284,38730844498","2198,33265185868",josh
y,"519,031842860972","1409,60531223183","2302,08842745",josh
U~/,"440,406644754213","1696,94468216753","2504,8362830475",josh
a~,"565,099351975922","1065,30664408326","2260,35645953476",josh
a~,"650,833108971876","1369,48698476807","2832,12170130888",josh
O/,"1223,29796748875","2283,28300220358","3291,36364199645",josh
e,"633,428378779126","1724,13705773247","2538,76421827548",josh
O/,"592,748535782936","1133,32656535383","2548,30588989457",josh
