PHONEME,F1,F2,F3,SPEAKER
y,1982.85194687846,2849.36207921422,3197.79165381251,talbot
@,772.320670766945,1833.23034040218,2532.39929788702,talbot
y,643.833350087569,1640.25712538702,2741.26377731796,talbot
u,688.406036014796,1185.91555478646,2788.24217757438,talbot
i,352.453338316207,1554.67183668814,2079.07512026628,talbot
y,894.179709248694,2051.69591337471,3100.93949864159,talbot
a~,493.03390526175,1117.98322935419,2190.23355455592,talbot
e,336.59831974369,1923.40275146951,2727.67879526378,talbot
e,365.281159943492,1879.62426332809,2585.76685517974,talbot
a~,505.213294050199,1411.32551425446,2192.76899225105,talbot
A/,656.555810256832,1049.12816455357,2873.57780104809,talbot
e,443.834586149971,1714.67423252589,2294.55834532834,talbot
e,346.910213859465,2005.86343517829,2663.61775369907,talbot
A/,608.755421964872,1316.67797252066,2480.37267666489,talbot
A/,653.631059447757,1249.02592311657,2366.56271098783,talbot
e,442.978027322044,2013.33622439304,2562.75687021346,talbot
A/,598.166294051516,1747.01615822793,2503.27526472603,talbot
a~,413.72889498388,1087.40545165566,2765.39315421674,talbot
A/,587.352931492564,1011.78351856104,2663.90721980949,talbot
A/,594.231231367522,1196.02654786729,2617.84359727155,talbot
A/,1060.73996491021,2130.09889259214,3407.90150164627,talbot
A/,645.597749976566,1130.69065027675,2613.27123643084,talbot
i,483.291231791127,1422.88522948208,2059.57246773436,talbot
e,486.776352454527,1572.4310227893,2477.17177814089,talbot
O/,590.39193269813,1731.35743815885,2863.02797869005,talbot
e,382.433160693388,1671.49129275496,2558.23772424615,talbot
e,416.541427286157,1879.0151818379,2264.7764931989,talbot
O/,409.729718146437,1829.12824823786,2088.49941110798,talbot
u,1116.57133878441,1974.58305889213,2631.81754205913,talbot
i,2003.54692566853,2463.54318297013,3816.06661728713,talbot
A/,578.080191367139,855.074870238995,2544.29548625481,talbot
A/,693.333811118035,1008.34560275765,2583.26288710513,talbot
y,525.677681034365,1504.17378496232,3072.74558938012,talbot
i,488.564495585102,1220.1167124948,2457.68461040959,talbot
O/,662.605484422464,736.917640736115,2355.25487291648,talbot
y,608.586778175455,1589.08034945265,2508.82443261669,talbot
A/,529.532854661305,1633.88637211872,2852.10001744516,talbot
e,371.178117494899,1093.34775726355,2336.64116404552,talbot
U~/,507.145414025571,1963.26309263376,2570.18716983008,talbot
y,1611.83904487581,2592.74821026975,3289.40296960482,talbot
i,1015.22604763227,2604.55921166924,2643.86225484788,talbot
u,299.211839249819,1496.57938433463,2475.59694708723,talbot
e,374.463280440593,1877.65386582764,2473.69041695221,talbot
u,350.234063270592,1536.36772948029,2375.7803045942,talbot
e,322.009350946704,1797.7255828714,2472.32399362145,talbot
e,340.117377092364,1912.20857994096,2515.36909488369,talbot
O/,610.81507058244,1291.5899364904,2487.7688081444,talbot
E,419.479145756738,1747.27042572304,2434.37708857635,talbot
U~/,495.785240547298,1410.75949982021,2453.75997009916,talbot
y,604.886130993041,1674.77081566511,2385.31054768172,talbot
E,464.710555026417,1938.20117342596,2713.7811271139,talbot
@,293.650422398593,1328.67448068506,2181.99245329957,talbot
A/,678.461782784262,1074.25340767805,2531.42154377365,talbot
i,307.781595218469,1125.10727531468,2333.34903324174,talbot
e,475.154006952453,1617.50164243184,2294.45618585131,talbot
e,501.254113966902,1410.48323096125,2410.8956134446,talbot
E,461.593182903558,1232.29728072609,2123.13493153421,talbot
y,1256.88132348349,2404.76614722687,3657.97084804113,talbot
y,1335.9603149952,2606.09792559431,3693.00247402174,talbot
e,668.404215677316,1246.15207703525,2725.54569398299,talbot
e,365.942001772942,1915.18546543604,2495.04490638754,talbot
a~,587.729662710993,1275.74474455089,2720.04428762552,talbot
@,490.09265677695,1535.29044191321,2448.6271249048,talbot
i,940.151168124926,2231.7815769267,2839.77946438609,talbot
9,370.99933018953,1522.07721857147,2671.22846446359,talbot
A/,583.878179973741,1047.91851470465,2519.91283288486,talbot
a~,648.238042030202,2035.04835354703,3519.65031102264,talbot
2,664.219225731779,1160.19066860791,2968.71348686426,talbot
E,411.826313162984,1631.331116751,2489.73147025657,talbot
y,1707.97034572539,2419.05067975363,3186.13458440316,talbot
A/,548.072833039403,1625.83874840957,2314.55579239603,talbot
y,729.677192180652,1605.99768130594,2417.2962878044,talbot
E,642.388297587669,1323.42624915336,2720.8681425535,talbot
a~,622.952707065212,1206.08245123773,2570.43187798324,talbot
@,266.956249982161,1342.58499618276,2203.86870679977,talbot
@,388.400664451363,1604.22321474704,2296.75710952533,talbot
i,2003.56704563342,2603.53499019087,3870.459906585,talbot
9,263.320561228091,973.057840087639,2729.79011001836,talbot
A/,540.512636772266,1130.37815396755,2551.24583309199,talbot
a~,802.191573914969,1810.54607672683,3307.1994304027,talbot
2,476.071188994715,1300.9535927917,2959.64462199218,talbot
i,1157.72296645782,2231.55499265868,3037.3463876944,talbot
E,278.611219196633,1434.6109102254,2413.03639886338,talbot
O/,487.352446795508,1592.09258329371,2420.66827172239,talbot
A/,673.406520830534,976.248409646588,2586.22817341562,talbot
i,519.946609965054,2299.10153940549,2744.37752000283,talbot
e,272.957149106233,2066.51997342366,2557.0705290838,talbot
e,352.996108040838,1945.60658462978,2549.21757103835,talbot
y,253.405074751553,1905.44976719032,2989.77925334499,talbot
@,424.385840727719,1737.14158335462,2629.40744460034,talbot
i,1929.01454608324,2608.76699052582,3756.48745711553,talbot
A/,572.890884126484,864.558798155029,2911.51552489419,talbot
y,982.672664230308,2046.04097349584,3101.24023306343,talbot
y,774.43844033719,1356.19282365136,2651.73030393746,talbot
y,759.706090206043,1319.42497422039,2636.96094036883,talbot
a~,621.473378745278,1257.60020817778,2539.59200618225,talbot
A/,595.797355869993,1394.46288275312,2818.73555130963,talbot
i,572.046908809591,1180.38886050696,2210.32595715271,talbot
y,615.650043196354,796.591434014192,2590.10456254751,talbot
O/,625.431884905888,1472.11172083693,2350.93572620731,talbot
O/,818.515796303032,2226.13412594493,3666.56151983527,talbot
O/,424.671536467455,1372.20649176246,2087.180553493,talbot
O/,597.113241104154,1431.78345088777,2537.67483116476,talbot
O/,574.055685442874,1508.67332189638,2108.54037679298,talbot
A/,562.927537050616,1453.78866968856,2721.18848570853,talbot
e,331.220675574048,1883.07250682655,2524.73789362085,talbot
e,357.953289046373,1899.57842222918,2552.47663561267,talbot
E,537.865186096961,1768.60232076362,2465.93947293713,talbot
@,302.000313321805,1647.28535445607,2207.98604081206,talbot
O/,436.636479262383,1695.37614955034,2657.58130148588,talbot
A/,569.963416132558,1223.03171733044,2767.85082632461,talbot
y,596.933091673358,1327.9390600098,2780.7865540244,talbot
A/,608.866263006068,1146.99508378411,2402.74555624037,talbot
e,788.722373471948,1708.01564254648,2475.65224872896,talbot
@,565.725022502947,1323.35680561918,2581.08560839354,talbot
e,285.041248091562,2104.8910772266,2716.28639174068,talbot
e,252.907628492815,2106.89046436094,2712.58213090551,talbot
e,212.654104740134,2146.91283693372,2928.45695768733,talbot
i,269.94023444348,2380.26819149248,2699.35475035851,talbot
E,696.523478961932,1634.23344466184,2398.6006115466,talbot
E,607.413256440684,1482.93897787445,2312.52601059336,talbot
O/,904.491090741352,1727.2449610382,2656.14070550397,talbot
A/,536.541328694998,1311.42068295406,1824.52586819451,talbot
i,307.219144608526,1850.98904860852,2114.61578368248,talbot
y,882.951520271579,1885.22303431412,2850.99536590434,talbot
i,282.500699697897,2222.68838820041,2425.87569979285,talbot
O~,600.056073435807,1284.00013094334,2597.94239907377,talbot
y,784.25158521792,1666.05286302819,2799.01510387391,talbot
e,681.464247445501,1214.9180873673,2739.46423971741,talbot
e,329.589610978243,2191.74627891923,2666.28160700191,talbot
e,384.69459620636,2011.94630590005,2449.86460831382,talbot
A/,510.144990855145,1783.48796695006,2439.79611942403,talbot
e,488.476304950413,1694.70114826067,2617.31500345758,talbot
O/,585.662374665696,1102.23101700792,2545.30655031203,talbot
y,1038.9013273864,2215.5280264735,2282.86856222628,talbot
E,691.461993610447,1325.24399805988,2704.47166271582,talbot
u,242.196452303973,2266.92482406014,2515.33479571687,talbot
E,436.281588106469,1545.12113465027,2277.61835674646,talbot
E,334.655633114961,2039.27713377669,2578.48777588217,talbot
u,602.911870980861,1235.8201312046,2508.7446657257,talbot
U~/,666.612171729128,1795.39618919459,2474.70020830792,talbot
a~,587.409508244819,1336.20211447013,2598.94357053022,talbot
y,1160.73276850867,1866.28061475846,2868.89087734316,talbot
E,558.879010582189,1833.36056643229,2764.81462514269,talbot
O/,1555.94405250578,2138.37537715979,2363.88885162781,talbot
@,871.048349006871,1890.01644491754,2654.17376122699,talbot
2,1646.85086126987,2222.0843112093,2599.5194984597,talbot
E,390.830905778725,1799.42508749029,2581.2101918043,talbot
e,673.974812403065,2111.97642713392,2804.21061979763,talbot
E,381.805468420179,1888.22242584958,2299.92110264924,talbot
A/,610.436890152624,1596.53324740168,2433.11789975383,talbot
A/,594.822441697429,1579.08703950422,2513.25215339874,talbot
u,326.882759138111,1612.33444702533,2480.55706694842,talbot
A/,603.912789203435,1018.17774470975,2406.18500331809,talbot
a~,501.06483930221,1323.61624791922,2339.27168049904,talbot
A/,521.323876197458,653.252252208304,2615.14757258368,talbot
A/,654.239322428774,1634.8931246608,2441.83686460393,talbot
e,521.663408567045,2105.926349279,2392.63256306028,talbot
A/,507.86094167392,1311.07467473286,2350.37090921975,talbot
A/,655.812403260859,1284.83095000164,2796.53188503446,talbot
A/,615.60424366764,1097.18423883141,2917.29928602908,talbot
y,658.937274307516,1080.24264847354,2697.10430372354,talbot
a~,628.179160815336,1003.91475866894,2998.7057004437,talbot
A/,455.407814201007,1224.83412665213,2363.60874371094,talbot
e,581.467965827461,1792.8004946231,2387.88155074184,talbot
A/,675.04698202917,1566.72493615728,2505.22636183544,talbot
A/,676.402721277532,1074.51598528696,1382.25615826274,talbot
i,629.968383616657,1848.21609063397,2547.40097279308,talbot
u,1095.70192085143,2186.33385784487,2645.57881712902,talbot
i,2117.71406129654,2730.07455695728,3727.55358857028,talbot
A/,631.443141911078,841.08922947868,1927.69519770103,talbot
i,1300.58170254437,2123.98329977388,2725.90704349445,talbot
E,364.832591162918,1942.47810655337,2628.53448172082,talbot
2,298.284310478488,955.289064770474,2551.35277047304,talbot
y,326.760398271021,1764.70864565427,2126.02761813108,talbot
O/,1722.20700968524,2569.08600331142,3343.41560973102,talbot
e,472.603937019658,1137.70377300911,2007.73384991895,talbot
E,513.480790298487,1721.23062220147,2649.52989569218,talbot
u,333.783477422336,1855.66617519777,2418.52622532088,talbot
E,375.62279534322,1562.95692876791,2071.9110641213,talbot
E,332.147816831258,1741.69255889779,2447.13952510635,talbot
E,554.388030166899,1723.48925090208,2695.49724146061,talbot
O/,310.857958745664,1387.17372512174,2562.23734421606,talbot
y,387.898879826534,1606.37943740158,2735.248385796,talbot
O/,717.202885055037,1309.98243618171,2824.34917852425,talbot
O~,567.841114847485,739.629148641325,2729.92742773122,talbot
u,554.732003136174,1148.89889809129,2662.97906110071,talbot
E,393.480054245984,1837.04932270768,2412.63731486969,talbot
@,452.498597425419,1830.30307017679,2255.61999936413,talbot
E,506.883190830757,1750.82938983492,2275.63166022861,talbot
@,301.000087708316,1743.33639197225,2469.21607217409,talbot
O/,452.394439276111,1192.93158141532,2439.91419169047,talbot
y,1339.1475579408,2653.31689384247,3464.9270144611,talbot
e,643.57861892251,1154.476500403,2536.07620206865,talbot
@,405.405389604688,1958.58532273722,2236.08055755573,talbot
A/,460.262206473361,1594.73372347843,2044.36166238862,talbot
A/,513.694502204557,1375.53242656076,1807.16002123978,talbot
y,415.228231072108,1573.89618303773,2044.64630815481,talbot
i,445.326195387926,1595.34241052559,2022.3528757379,talbot
A/,534.237105986712,723.443562809343,2442.26730445663,talbot
U~/,399.575808676503,1970.80159973111,2273.2589679317,talbot
u,1177.41596218222,1881.45255918511,2305.21329896032,talbot
U~/,532.624817128063,1492.86373114243,2116.35718168569,talbot
i,1878.76566397869,2631.89773370709,3675.26308767989,talbot
O/,497.551450410485,1622.68893204749,2410.40533570521,talbot
u,739.16713362915,1700.82936725726,2231.8389614227,talbot
i,485.102469180881,1813.28093604572,2137.33412034312,talbot
i,467.061359901367,1587.79170186355,2799.02469659433,talbot
y,426.338691747755,1766.02740326562,2644.60827256429,talbot
y,484.502334066421,1485.61800136833,2436.75630141266,talbot
E,666.094197961622,1172.83734185649,2661.35670789526,talbot
E,376.243034189265,1973.62450093033,2716.02815559636,talbot
e,422.112770435421,2013.85570134489,2395.033475409,talbot
A/,473.311545776419,1096.81287283704,3010.6468581383,talbot
i,356.353111436581,2147.82311892935,2717.65864865998,talbot
y,351.521844427623,2238.97830605766,2530.28535359651,talbot
e,428.568583960719,1966.04043986135,2237.66151480279,talbot
i,387.301062025309,1535.90643773528,2747.63441442064,talbot
A/,359.860452060996,1317.42015010586,2512.52496572168,talbot
E,472.140477851743,1321.37190402821,2429.68416620325,talbot
y,678.283652206262,2052.45480615458,3225.42371523066,talbot
A/,535.719373873991,1885.32401907407,3451.01941429046,talbot
O/,624.06399556655,1414.09246128935,2289.13097299106,talbot
y,1115.065675352,1939.14013465377,2813.57116349316,talbot
e,478.700066379222,1710.67771105867,2524.89389780528,talbot
e,285.807264211129,1646.57338215381,2336.61912907707,talbot
O/,290.969077177988,1434.18629343153,2116.8128053833,talbot
A/,669.243789902315,1278.56299540337,2622.3459948917,talbot
y,642.679017205941,1458.93938733993,2656.84683254381,talbot
A/,456.305982065663,1464.96040687196,1870.28703158794,talbot
y,311.305877002571,1858.32090603402,3010.85452008749,talbot
E,584.50792965717,1492.81823970212,2357.42650340834,talbot
@,367.96906001792,1827.85368245116,2519.86858670916,talbot
u,784.593989020362,1979.39816927819,2746.026377871,talbot
e,376.237405643018,1796.17717284624,2317.35631265917,talbot
i,294.605213579003,1085.95707424908,2265.47532529319,talbot
U~/,540.942806874967,2086.04815818104,2588.91452111675,talbot
u,1107.43262083088,1659.02139781762,2672.93024179182,talbot
e,330.367688245,1559.36614552799,1982.55287907552,talbot
y,410.07139792846,2041.403621379,2340.12937395634,talbot
a~,657.321519396854,1274.12630800312,2748.49448955115,talbot
U~/,518.001899333078,958.050700725254,2211.38997028618,talbot
O/,547.606243043143,1738.84721483999,2450.79523090772,talbot
O/,310.288788982573,1795.06086361008,2559.00295992111,talbot
y,1540.12332720823,2182.81796308367,3152.00109952029,talbot
A/,829.776286548964,1642.47182321826,3050.22398321674,talbot
e,450.158843875131,1633.30794941846,2537.07424673406,talbot
A/,502.219826873792,1966.04887213286,2423.20460878607,talbot
u,349.473367663859,1876.92813930048,2168.00488984646,talbot
O/,367.193874079839,1355.18521104664,2117.928667111,talbot
e,402.768890496552,1733.64660453782,2608.96057278587,talbot
e,437.452145771527,2046.24140698587,2229.78405904217,talbot
A/,622.418607496753,1482.97500140607,2496.88365315201,talbot
a~,621.551532178766,1220.6169580131,2482.07713338771,talbot
2,534.878192691285,1143.64020680553,2202.36047898598,talbot
U~/,524.441685332204,1742.52689973237,2409.05659761743,talbot
i,366.160946059787,1686.56871137399,2156.02192087222,talbot
y,288.981116991314,2322.23132709676,2934.87855919255,talbot
e,373.521155339861,1794.4545524762,2588.02059157556,talbot
e,390.292311682008,1950.44264583387,2583.77875162423,talbot
e,498.602292639762,1540.31072081799,2343.28639713312,talbot
O/,477.849150524317,1956.27132126763,2390.88396330219,talbot
O/,553.690369977502,1711.51210163032,2455.4227889629,talbot
i,729.580831471383,2004.75111665866,2961.36908459567,talbot
A/,507.772682989136,1866.15361147634,2420.19671917424,talbot
A/,697.423537459582,1290.9140742261,2559.53432825889,talbot
i,478.364596055253,1735.54484971051,2555.72955834127,talbot
E,611.129523903088,1783.48755183867,2446.75871722464,talbot
A/,507.351804565177,1052.32237986544,2557.92250700042,talbot
A/,544.378693029776,1590.59174644061,2310.85542341585,talbot
y,504.946086288782,1833.26184172267,2547.27319401646,talbot
e,427.145382939945,1839.70530175912,2602.63123598025,talbot
E,423.28020917621,1841.21145688575,2576.76795312664,talbot
O/,277.61347323669,948.453334310092,1980.95724746715,talbot
E,412.969858515898,1481.12643330409,2395.46419456905,talbot
@,401.381654549401,1519.5562658602,2211.85086901394,talbot
y,291.206663386009,1205.39157156943,2617.62920065993,talbot
i,440.777202446366,2112.27696007632,2324.1842834473,talbot
A/,374.710704975017,1816.4408834579,2684.80848142184,talbot
E,422.341409159293,1776.54827413991,2232.87808024022,talbot
E,406.626068690118,1954.1608046948,2568.74627371919,talbot
E,376.724173867999,1900.18692519991,2490.5894553491,talbot
A/,664.014358388909,1604.65023929738,2960.43778210765,talbot
i,266.32465800568,1356.50530803837,2286.3313919222,talbot
A/,1272.37681294098,2416.48771153539,3471.93063528854,talbot
e,422.491241007879,1657.49944238233,2463.84592129101,talbot
A/,487.008702688618,1952.0677726008,2444.91080565745,talbot
E,502.557749371779,1790.06202951994,2496.06418074782,talbot
A/,491.537465703236,1433.21727109647,2437.60436236274,talbot
e,834.392732448065,1759.66313097859,2768.32134707824,talbot
O~,720.072576404782,981.598694510786,2613.18541028317,talbot
O/,591.235366445977,805.065044890211,3149.83736816074,talbot
e,606.372478603239,1276.93604549747,2371.78269632005,talbot
e,537.007481062363,1715.84942257019,2410.87275176074,talbot
A/,458.891745302024,1585.74460750518,2628.8088509455,talbot
E,635.10106028633,1882.1466030577,2683.0042011061,talbot
A/,543.081915590682,1901.21426632756,2497.43389106576,talbot
E,547.223923260579,1788.75233066719,2222.28241268712,talbot
A/,638.068069829713,988.250630785558,2437.29435872074,talbot
e,1914.4536815113,2675.88414414236,3452.18582576782,talbot
E,634.304695840062,2111.00641323333,2562.13576886472,talbot
A/,639.553445490164,1831.33326706171,2493.59137719241,talbot
A/,699.592858079499,1596.53904611737,2654.6578172938,talbot
A/,721.875702184505,1113.19707119373,2672.43226792804,talbot
A/,544.432008130052,811.770430697484,2548.26245698154,talbot
y,591.229148744231,1468.43607525181,2364.38987921579,talbot
O/,239.934198575811,1412.88465236677,2664.88055650644,talbot
@,279.598434006762,888.472990845477,2656.28175384611,talbot
O/,857.227531991754,1876.83313784585,2594.84938188224,talbot
y,311.625736316369,1366.8861171175,2568.64427691073,talbot
u,388.358810982502,1559.58332262634,2583.98150270859,talbot
e,299.128922893829,1231.87976663968,2552.87407856357,talbot
@,467.195515076551,1914.37715944412,2318.32988860953,talbot
u,412.713678325897,1436.33303734644,2252.07296731566,talbot
u,349.777896131364,1315.54962873843,2252.06410162156,talbot
A/,505.231366213924,838.260934599256,2577.14573251004,talbot
A/,1071.56416497151,1727.61261270299,2501.40471254142,talbot
A/,811.340844296964,1203.05395877659,2890.50755022793,talbot
i,520.003927342779,1413.16882773962,2512.85024539558,talbot
E,638.339699632247,1615.70731732673,2529.65449773539,talbot
A/,442.069464539421,1133.88397517129,2482.67052048482,talbot
i,588.925710535301,1976.5118071523,2613.05840071518,talbot
A/,516.988624365054,1599.82360806701,2825.02722532545,talbot
i,467.756947361574,1610.08675862687,2647.8272512189,talbot
y,932.959839937615,2087.81697532235,2490.37294649561,talbot
@,299.076826726782,1603.27782801546,2547.10703293944,talbot
E,571.400496574136,1515.39957769692,2455.61493057673,talbot
@,604.555186434999,1487.89977825228,2531.20021924652,talbot
y,610.319520307433,1580.91004321098,2601.51569400898,talbot
y,397.088470838464,1800.78077521507,2603.79202715351,talbot
@,400.252892893142,1573.17123531244,2491.68227891095,talbot
E,398.350251726096,1474.84713336581,2421.35833751553,talbot
A/,953.503722030219,1735.46349463729,2704.50600651959,talbot
E,449.2807902188,1571.35926843197,2626.40386317206,talbot
e,433.397517326666,1924.58059664278,2540.2237180379,talbot
@,413.770819960951,1775.85791415653,2328.69850582146,talbot
O~,622.172544870683,770.817301923419,2235.29682363615,talbot
A/,578.135351187239,1964.56593334278,3195.55789078529,talbot
E,960.885055916187,1535.7625987322,2446.33761638913,talbot
E,486.898337477103,1578.10164966725,2151.21965990809,talbot
A/,581.683137970779,1293.40103184136,2675.38696096213,talbot
O/,237.092407351193,696.127384372767,2392.14399536213,talbot
i,1613.53588634043,2449.87607585448,3270.66222750166,talbot
@,470.832546771878,1252.1819555053,2593.16186155722,talbot
i,896.090259293185,1858.37458411966,3026.0879996238,talbot
O/,589.365018798038,1204.51863723526,2491.84729329627,talbot
E,455.861952036198,1367.74832871323,2476.74675774606,talbot
E,633.190409725876,1310.87619929167,2452.94348219365,talbot
i,513.59876962819,1778.08930139631,2905.67269721237,talbot
a~,610.305231133708,1401.49899757856,2431.66765252592,talbot
i,1758.13734097175,3080.22946075851,3722.28749439543,talbot
y,1179.52875982842,2130.29615915486,3048.632080784,talbot
e,671.78672413716,1223.23116196455,2728.65962049415,talbot
@,434.429396102058,1257.51691756251,2549.27271345219,talbot
O~,554.487905410452,1362.13302751042,2618.61723923893,talbot
A/,661.457926202041,889.221698544668,2521.07624237456,talbot
i,527.305903488013,1298.41968371131,2514.03583341495,talbot
