PHONEME,F1,F2,F3,SPEAKER
A/,738.546102342586,1236.02953136589,2500.91618737941,ward
A/,662.874383600889,1125.54126063046,2536.2998830371,ward
2,665.334942641987,1096.94697405194,2871.49736810663,ward
E,411.850427092419,1489.63083699949,2105.2516723094,ward
y,481.869454043029,2230.22362981945,3243.79178733697,ward
y,1931.90996969649,2852.78383713944,3801.73187688422,ward
a~,425.139149944747,1226.53064072609,3584.05107307457,ward
e,445.584836975616,1857.86160545374,2035.13504243296,ward
i,389.187758726588,2140.08596928642,2938.53975893917,ward
E,557.499029275473,1672.26431708894,1825.5080658308,ward
A/,632.589720245714,1703.01661855101,2682.84968411552,ward
O/,397.207783204779,963.023840300685,2680.81313394209,ward
e,373.988991812256,1855.286028018,2580.58804924498,ward
@,405.235020141364,1585.2219569645,2456.09053914599,ward
@,442.426485564484,1486.77810220486,2622.70004923105,ward
y,469.93991426521,1099.34840786948,2908.9026403821,ward
i,363.908778220613,1647.54628796456,1703.21692939822,ward
A/,416.263967272007,960.486826117286,2443.59632996684,ward
u,351.758826960428,1020.22586182247,3003.66477335772,ward
y,400.029912266678,1634.3904470555,1744.23959393944,ward
i,253.227560069232,2569.35813574555,4125.62823683942,ward
E,297.745575921953,2091.04554678522,2608.16597903102,ward
O~,369.582063550877,1138.39275062636,2734.041103498,ward
A/,663.025099196157,1103.09352110848,2713.44030448372,ward
O/,416.56720966761,958.884900374927,2783.37223255795,ward
e,305.932798596442,1837.95807030822,2430.54912214235,ward
i,336.604388982825,1467.89581119889,1676.27555328352,ward
A/,356.57696766348,751.929941806923,2387.3933292929,ward
u,319.297110985589,939.497781411965,2793.87236936865,ward
A/,628.706404531117,989.285898918752,1710.93654891968,ward
A/,724.158028435124,1074.27326955805,2472.43324599786,ward
A/,470.680362139137,1017.15961225217,2595.06726764348,ward
E,452.933345856702,1533.06554961464,1592.17142159944,ward
2,502.571841481719,1479.48982266823,2621.15846676848,ward
9,440.5533205062,1461.9874721737,2603.88234519256,ward
E,470.182215339588,1602.64298613863,2689.96719544418,ward
A/,505.100481847708,1343.56027306301,2612.82895100176,ward
O~,451.971672395944,970.563027328658,2881.20112202175,ward
A/,499.608101414239,970.839352320716,2858.33587853353,ward
i,427.944852573679,1695.42705777914,2435.56393469875,ward
E,449.808778353466,1504.61628495513,1756.30006998457,ward
O~,444.580472993605,1253.53303340002,1788.72464024118,ward
A/,645.466266445696,1030.39181082102,1740.02151292439,ward
E,774.788473057597,1201.08823106248,2280.95145271897,ward
A/,642.150342590473,974.382195829762,2514.76519117076,ward
A/,562.315465907232,994.841110987201,1705.46502766159,ward
E,512.13096130423,1307.78578739116,1514.6748672066,ward
e,314.729383449357,1656.3947431962,2196.81092271435,ward
2,388.93575617025,1435.57419533327,1610.73904909754,ward
e,387.840092759169,1504.63919122913,1684.02760531777,ward
2,399.945211170467,1467.88826432535,1608.67769388338,ward
i,612.118066094316,1667.70043888463,2119.18909872435,ward
O~,1302.09737984414,2071.9555080957,3303.55042073093,ward
O~,256.78111213368,543.151759593766,2471.93398976995,ward
E,451.162190325338,1899.24320363282,2329.78107118896,ward
A/,498.991242241073,1724.65242022829,2351.63434925917,ward
e,457.957126060813,1783.03540366472,2427.44331053682,ward
O/,1123.61377565942,2075.88295850462,2434.99449096705,ward
E,497.472160988195,1662.31629589403,1722.45300018566,ward
E,402.471464794438,1001.19670067114,3076.62144211521,ward
e,477.026326108956,1825.84567770569,2540.21546615937,ward
y,390.855618245287,1563.28402955908,1671.46738910909,ward
@,1654.8574354791,2598.61937869848,3735.56842724625,ward
A/,643.356828464052,954.551544510072,2932.73735412385,ward
E,336.059894939727,1705.4464927096,2569.21097313105,ward
@,295.311360333837,1660.40310732317,1883.37691513734,ward
2,382.809810465519,1405.14921385918,2627.55205364997,ward
2,304.265611088312,1639.44248981484,2496.78080017397,ward
a~,301.522218589698,1356.70882298165,3775.1888181395,ward
A/,416.214371178459,1666.06369669208,2148.04880704248,ward
2,365.048334332887,1575.16011937844,1624.21274022997,ward
a~,440.235855196625,1080.86252220828,1715.8929560832,ward
a~,524.053117265583,934.240405355864,3195.93990125455,ward
O~,282.423326635502,540.233219801842,2677.31811107021,ward
E,441.808809405258,1314.70473876661,1519.71770671471,ward
E,418.808219819679,2178.43130259011,2473.08961010112,ward
E,378.704023724525,2578.90706033708,3113.08177857636,ward
A/,305.489759393528,930.194362925971,2311.41182694469,ward
e,360.821456200121,2480.29404942123,3433.0124369324,ward
i,353.525308183713,2501.99530601541,2567.35458182576,ward
i,342.318421856957,2312.13008711805,2700.82603334826,ward
O~,368.774344507043,1589.63112741693,2567.07377283338,ward
E,542.959065399558,1371.41439158633,1515.47643081264,ward
A/,624.928746675837,1311.05339377973,2606.17719305638,ward
A/,868.470307025411,1790.21330029043,2840.75215709137,ward
O/,398.126375816382,1043.49767113379,2522.53683296463,ward
e,367.400880050127,1783.79888819495,2502.43633906386,ward
U~/,423.959279513254,1511.62510502561,1955.32054123611,ward
O/,372.142050160459,1542.45910925009,2580.84511292104,ward
E,551.861255515881,1525.16578242099,2559.94717245244,ward
A/,566.663775440884,1326.16393298128,2415.01614183092,ward
U~/,481.054673804096,1184.21091801159,2314.33953328209,ward
@,451.050075891954,1580.21933102761,1666.43083194713,ward
A/,495.422109115549,1109.50217217776,2588.73423799817,ward
A/,574.729523254809,756.00026392355,1145.03837968885,ward
U~/,662.928055253166,1153.6356493225,2619.33517775495,ward
A/,454.203165780885,1295.89094193453,2688.33821758398,ward
E,930.616064768467,2104.54270846887,2906.5658762157,ward
E,303.535815741927,789.760594603694,2358.46589105028,ward
E,419.125938843426,1674.18300552581,2340.23914366161,ward
E,417.33949248216,1738.64379245938,2497.88598969921,ward
A/,423.739298240504,1458.00974550037,1805.20803136917,ward
E,759.182284529608,1562.27782943936,2696.01362983318,ward
a~,448.553551044034,1444.29244874093,1736.48643258578,ward
i,334.788742265006,1796.81872372945,2517.64303122025,ward
i,439.109607703542,1835.32275522002,2673.18103365135,ward
E,394.653166701949,1722.90302931584,2546.33813272414,ward
@,559.358203565559,1230.63210581806,2546.11138790138,ward
y,453.981061905689,518.218192063911,2562.32434500926,ward
A/,645.38760887807,1169.38009568293,1768.56639335537,ward
E,490.629548662661,1340.55071949875,1423.15744700912,ward
e,393.514833879545,1661.71459740195,2629.35407839418,ward
@,412.921989725554,1412.51157170956,2652.59823410611,ward
@,438.544857355002,1286.82181402162,2685.20537702512,ward
A/,416.306245634016,1335.42870013821,2636.10229382388,ward
u,385.236996021406,1687.95664255934,2716.98050163944,ward
A/,412.767499772733,1155.60025502631,1675.32592878605,ward
u,351.073513666905,1805.18781377285,2326.60278167301,ward
U~/,398.11245570441,1635.27410389056,1790.67405672912,ward
a~,501.013605459877,1584.14281202284,2609.7692415664,ward
E,408.608256383879,1136.17803003134,1514.11817957775,ward
e,417.968462827157,1687.07280495339,2597.99720516534,ward
A/,477.654292472997,1607.30348491596,2539.21278464761,ward
U~/,631.999096709335,1417.81863145239,1913.75893208597,ward
O/,1483.91938631344,3406.77104378091,4340.77612931528,ward
E,595.954537685315,1478.36107213458,2439.71821017353,ward
O/,648.483536552856,1461.18489895035,2413.87855241821,ward
E,671.873461141514,1257.04184756028,2891.02690719936,ward
A/,481.353612167763,1468.31206487105,2325.2815399152,ward
E,439.573862747637,1579.69123659999,2094.6843066586,ward
i,311.374798327801,1229.51922183302,3199.70735035466,ward
U~/,377.478600515552,1914.02853225135,2526.25815282933,ward
E,400.467799824818,1488.37269666166,1565.0690384936,ward
i,464.501706217424,1904.60685534819,3122.19947617419,ward
A/,489.053671712031,1691.00227431331,2432.0225523456,ward
A/,484.164113095,1680.68326378332,2560.57733556006,ward
E,445.290197682464,1538.02966214052,1981.05001986567,ward
O/,397.875553890457,1701.6889447484,2542.07980098259,ward
u,297.963212615931,990.796020745832,2422.288665815,ward
O/,437.597803620677,1492.23541644433,2416.52583086221,ward
A/,644.329334727381,1153.0587085287,2571.59149993599,ward
E,553.979817807054,1580.23369295509,2547.81403960475,ward
i,369.249685578849,2441.84725118083,3434.21659671158,ward
U~/,446.734339633391,1832.17482961734,2602.60517529585,ward
@,378.215365923886,1528.32665073911,2274.25594545735,ward
y,270.779623719604,1618.84322561776,2339.30637681654,ward
i,1583.85963584297,2539.73699130117,3319.44777258988,ward
A/,795.932395050541,1735.23134367639,2841.19554715495,ward
E,426.10218619156,1580.51430435271,1924.98674460239,ward
U~/,492.531614219476,1684.04912073452,2425.95359628931,ward
u,446.83038316624,1589.29434452449,2749.79985685693,ward
E,415.237044961997,1858.2700066377,2537.66367739127,ward
A/,634.69489738166,1170.61444160386,2386.96965552956,ward
O/,443.845719623893,1251.52114400578,1565.69609257597,ward
E,493.970370651493,1507.50449090588,2275.97162253678,ward
@,498.028685972948,1458.17748153659,2501.84491238796,ward
e,404.535556825786,1633.15821753831,3049.99470776377,ward
O/,336.640371122973,1337.05509339729,2521.28582702728,ward
E,1182.22750877016,2049.93564900757,2841.26548193498,ward
e,1026.75461490175,1947.78644874127,2851.34489191358,ward
E,492.752239009705,1674.47371440068,2216.65988869604,ward
u,290.591695559766,1549.56497704436,2043.64506309868,ward
e,403.160916681147,1575.47695799137,1701.42369004586,ward
u,508.30332735228,1666.09884877751,2179.19989221599,ward
A/,301.212091706151,1520.94144367827,2524.01221364487,ward
y,439.514202892731,1046.99521412566,2463.10192571632,ward
i,461.726419154631,1903.22329812003,2382.76010679341,ward
a~,459.223303801237,1151.19478219476,2897.00228040726,ward
A/,426.175106364206,1514.89123621945,2725.16620590087,ward
e,363.082590973626,1690.52978941646,2356.91520462846,ward
e,501.00380819316,1733.53105257487,2754.5194403705,ward
O/,245.908349919294,373.692194386657,2351.47451343321,ward
i,347.960654626542,1461.70040332938,2674.78401369638,ward
E,423.989284391933,1548.07619303932,1813.99606915287,ward
O/,568.960325081803,1305.4576626721,2239.19119646484,ward
i,335.22144090574,1646.16362258162,2500.1285178974,ward
E,353.389740928169,1664.15656459508,1719.41378060631,ward
A/,482.144660884229,1036.1811116618,2529.71343230951,ward
2,372.58371404169,1496.87225760794,2055.74754860029,ward
a~,383.429604350624,827.386676427922,2637.41109034566,ward
E,472.482155816189,1464.79431161671,2446.10954546622,ward
2,356.767869614522,1597.48852240312,1825.4603939765,ward
a~,380.088902893631,1219.77599396334,3444.28865245275,ward
E,628.350423190922,1464.57430657319,2640.92468772063,ward
2,352.152722548122,1794.4924411523,2953.47927716944,ward
i,259.298503125847,1199.9249000386,2862.69072397699,ward
e,454.178273362599,1867.64320748939,2591.55771913005,ward
A/,675.388767600572,1509.15058727557,2482.05873189243,ward
E,518.665757835588,1675.03546459499,2058.02803694688,ward
A/,641.392413444267,1444.00389151489,2525.10866968765,ward
E,466.448694068452,1777.32606697126,2388.37575401425,ward
E,496.485034910311,1788.28530205968,2605.91724066531,ward
A/,454.79439033481,1298.76932293946,3157.49829931911,ward
O/,518.776815752451,1624.06614006334,2771.60428301648,ward
u,374.788665069148,1564.58605573304,2083.85931935691,ward
y,314.42098486223,1509.66424222544,1602.6097056482,ward
i,426.741861651583,2095.0363811803,2591.64942333533,ward
O/,411.086418797494,1271.69205241733,3036.5393556972,ward
i,1150.50973969052,1456.97929701611,2696.59945042496,ward
A/,466.100260078005,1673.98661037259,1862.27264898409,ward
i,342.709004896144,542.494792825662,2579.10177940451,ward
A/,435.682863243635,1815.02516259489,2251.45656194037,ward
2,376.9287584279,1530.74205736817,2513.8402937319,ward
2,304.010187510625,1657.33391931934,2104.74493839395,ward
u,306.691787566483,1576.01520719901,1893.03409690323,ward
e,1103.65707143001,1779.86759252308,2454.72368233764,ward
A/,557.506621106289,1200.50249141452,2770.75876527216,ward
i,1152.08417486762,2539.79164705312,3134.22414011303,ward
A/,286.591771579568,526.892797617921,2533.02423386548,ward
i,248.102711218532,1529.87919302104,2686.33253150047,ward
A/,753.450669778803,1041.32178349697,2870.63713505208,ward
O/,265.732733120396,1419.88863665811,2547.08002437531,ward
E,466.853527471706,911.69045700253,2580.09325064681,ward
e,445.167244993708,906.483209612697,2556.7414931367,ward
O/,463.536422694378,1521.73194974956,1625.13934654598,ward
i,399.313765614776,1835.71968614439,2580.01951251073,ward
E,506.651440393536,1708.73094635098,2541.88440600828,ward
O~,441.026924962802,1205.48415903867,1651.02772324007,ward
a~,527.597715837498,821.427142635023,2884.19240721108,ward
E,495.088893364372,1386.35831125926,2572.00045252956,ward
U~/,612.346673539487,1774.80650629964,2595.54133275105,ward
O~,610.568463187836,1069.60599801778,2208.94476533521,ward
a~,561.303381169388,1033.03543044369,1743.4635301028,ward
O/,695.069784078381,1501.73226141003,2688.44951844946,ward
E,565.67526305796,1132.74724699568,2522.94266823655,ward
y,710.792087798063,1649.33847876867,2547.55887035027,ward
E,405.228865377944,1942.96930343372,2986.95325019974,ward
E,350.061283168726,1776.50496823806,2246.81593404096,ward
y,1721.24863583387,2739.47591145358,3306.63933335373,ward
i,330.319842404545,1830.76925937482,2507.54846575742,ward
9,363.976456654049,1557.19000900479,2547.23438115102,ward
O/,314.070980473951,1323.87937503107,2600.07560967087,ward
y,337.328724759591,1553.92615650015,2129.98039706333,ward
9,394.246679523443,1624.93904242718,2431.79529487493,ward
a~,376.156395333174,1197.66432328865,1634.97989117206,ward
E,400.621790909807,1657.08401069614,2399.61282070539,ward
a~,464.487564533545,1403.89435461052,2171.52464311251,ward
A/,338.822303969689,471.894943780066,1746.07123468482,ward
E,390.021382410601,1837.14660885755,2595.24106467925,ward
O~,427.286385234689,1204.52896709229,3172.27676942326,ward
O~,502.42170031711,1168.86006119776,1795.09674873276,ward
e,926.155232582978,1951.86373115676,3018.22062633262,ward
e,1352.03680469308,2448.22509772808,3293.02592367547,ward
A/,458.938146988376,826.252434834488,2586.7525154702,ward
A/,467.763697870948,1693.02998663384,2964.15020072035,ward
O/,406.211378187864,969.577747859021,1901.2027717845,ward
E,279.09089847636,410.621234226227,2453.53341976931,ward
i,1866.86612473905,2616.50906436705,3607.96352303865,ward
i,999.475712726862,2931.34852505502,4949.13097408718,ward
A/,443.466629094194,1771.46383767307,2517.16486273399,ward
e,356.294401231211,1761.29670239333,2600.35808450216,ward
E,471.369728487777,1880.99185138347,2337.74365321278,ward
e,430.522537326354,1756.51652876422,2472.66051356936,ward
A/,562.87307717612,956.99559440355,2944.0122682824,ward
e,994.268525205191,1659.01334076461,2397.07468154515,ward
e,385.925892935657,1971.95763447629,2567.26419331941,ward
a~,540.42713358438,589.288386957794,2674.74851757463,ward
A/,456.643691979282,859.781725819555,2806.94631983586,ward
e,1019.86038180266,1814.45219450354,2652.72018054262,ward
@,421.12144841452,1645.12491976015,2424.35110012248,ward
E,441.276106144099,1600.70258600489,2424.21682759987,ward
E,413.176244151554,1580.47737642562,1734.42136638647,ward
E,381.750341699566,1657.34741017412,2549.03463222577,ward
E,426.035257275445,1524.18460393746,1685.74211737624,ward
e,355.287031590622,1688.71681201675,2712.45437790959,ward
O/,313.009091903423,691.960107503613,2645.88391548462,ward
E,1096.85325839186,1943.48196856942,3029.96775737585,ward
A/,443.11550123475,1493.87416600151,2545.26908189197,ward
E,396.835470247237,1636.56748286437,1978.39411319066,ward
E,434.968519561901,1808.87563880744,2526.09051130879,ward
e,395.836655239637,1835.51365720455,2586.75276128336,ward
e,379.806490714807,1680.79845531861,2524.27816115273,ward
O/,228.539313637225,810.187789827733,2709.66632358493,ward
e,446.118659774694,2357.42915341679,3212.27530557837,ward
y,199.351754495928,439.675330529018,1937.04005065966,ward
e,573.310266223752,1219.58824874594,3182.10898050219,ward
E,378.724849264867,1587.20342711225,3027.17060883824,ward
O~,475.878455196566,1956.44659391493,2448.79190879904,ward
a~,438.112948431582,1132.01318351922,1688.48057078092,ward
U~/,481.557439691085,1852.2049716434,2289.35931362734,ward
O/,1101.55196676882,2117.12299626628,2881.51268514428,ward
i,413.711349066775,1629.63065415756,1701.0053070857,ward
E,409.254114329707,1579.42379558687,2975.68655384163,ward
e,369.036309992524,1436.384216461,2079.56602998716,ward
A/,489.002744783046,1682.84934180038,1895.48981072452,ward
O/,623.975215765045,1313.64139246436,2951.31770591764,ward
A/,608.600242452188,1184.57489119851,3058.07554871639,ward
O/,428.759824397678,1055.00153166223,1740.52664932734,ward
E,452.473522721148,1285.35466939041,2585.04171962979,ward
O/,381.039423902904,1878.95609316659,2860.48154783222,ward
i,2006.6741680148,2684.51586708559,3384.83025177693,ward
A/,493.176947287841,1919.64824787793,2827.63821920722,ward
A/,496.624190845567,1208.41972338587,1511.56707640961,ward
e,464.202086819942,1541.08707311071,1928.2744907671,ward
A/,448.786358728126,1506.17290426335,2620.64177803919,ward
E,592.092973000942,1632.82850645903,2644.56157092374,ward
E,542.985800454263,1268.57006155436,2584.95873888035,ward
O/,518.072641590848,1244.58683388518,2575.8949007954,ward
a~,562.508342607818,946.558541981256,1866.83537856075,ward
u,464.778876635535,2098.62236305528,3181.53883225535,ward
a~,468.034950291308,1303.21808245235,1818.88618661301,ward
e,404.226917044604,1762.12711130212,2674.11493797344,ward
A/,473.774202468922,1479.86365610538,2595.43259769968,ward
E,507.073241317998,1755.14283000539,2112.72711691622,ward
O/,470.366590145285,1722.52629839177,2641.71421810982,ward
e,425.974396860145,1728.04239002554,1993.75750960889,ward
O/,460.493555288771,1651.32117655008,2143.4896416459,ward
e,382.196256225554,1910.33579395945,2161.41510031031,ward
E,538.841513825005,1507.87778406579,2534.08882190862,ward
A/,485.790791234302,1541.1836790956,2715.12714513616,ward
A/,496.243557033102,816.294194734852,2461.69622146262,ward
u,316.99711220192,1664.73750480005,1936.42034291351,ward
O/,524.655199783187,1431.35161067082,3659.32843165422,ward
E,518.986931807272,1604.94788319889,2475.53428887045,ward
E,647.175496145677,1291.2127743209,2336.71686796051,ward
O/,360.427501280857,1152.0233672409,2440.90169054042,ward
O/,979.782865875366,1995.24785064537,2754.87250706938,ward
E,447.025943877308,1642.72538662338,1801.02643298826,ward
E,463.173420993421,1693.54139013122,2706.85216849558,ward
y,426.394720429556,1802.19376230495,2574.72568532548,ward
E,499.706088732697,1699.41482980744,2456.40258235885,ward
U~/,507.690241821657,1563.51403239726,1759.72320223821,ward
e,655.104979683382,1874.34159190534,2724.78280048414,ward
U~/,513.309565041442,1758.08932946165,2460.83841774495,ward
i,574.201292001811,2091.92795560346,3043.72801753365,ward
a~,370.467938480809,1298.98861896489,2462.81390509247,ward
y,575.317099256476,1733.27989357267,2767.58985421801,ward
A/,603.224362676239,1028.14183870274,2486.80984420122,ward
U~/,418.994708816313,999.660745830686,1126.86325494234,ward
A/,917.608317468059,1389.87384558592,2124.67229742302,ward
U~/,551.661555746264,1330.0330605313,1452.21624984606,ward
@,407.768284777988,1600.70506550086,1617.60376718099,ward
E,395.822042915949,1547.95266824989,1685.0751681014,ward
A/,586.073547438369,1071.81217825302,2688.57543391671,ward
e,380.690849762681,1701.12655115403,2532.65840656553,ward
u,340.949203044216,1553.56609349165,1903.13873374471,ward
E,464.738493883181,1608.4369227351,2257.98579027215,ward
E,372.496709512623,1794.47780004834,2572.08061190443,ward
i,322.901519198691,1893.1116019688,2568.8992049048,ward
i,285.132065330516,1800.79216700707,2394.20622672077,ward
i,1232.68284472945,2337.66748583239,3245.41963893981,ward
@,387.513955496808,1683.54399350735,2411.91304939902,ward
e,339.960682344407,1730.68903891033,2573.22070018648,ward
i,309.533484969318,1729.19733403369,2523.1093425154,ward
i,343.511985217764,1711.1516016547,2211.95479515646,ward
i,1157.00660740869,2421.85219206004,3235.06440498401,ward
@,441.94108564232,1503.2648345285,2095.54290997227,ward
e,370.445546252722,1773.32646188817,2544.49566084606,ward
A/,448.658552571542,1490.5938039333,2563.40877248469,ward
E,439.751394742512,1515.33528019667,1969.15198127371,ward
O~,533.600458076657,1416.85516537604,2682.43695981448,ward
O/,422.073218866391,1308.10689108766,2010.38270239472,ward
i,299.799151692921,1639.68980680358,3017.56031876452,ward
E,649.109207113467,1704.85992054155,2662.01425335341,ward
@,553.852513718728,936.784552578918,2910.74690944975,ward
A/,585.524806919008,986.282644804165,1484.42142395273,ward
A/,692.486309532159,1108.47443943514,3228.36983701114,ward
a~,946.797536777797,1286.0963475213,2589.40696261016,ward
a~,472.946455464057,1648.31379125934,3108.49295901247,ward
E,424.212978489706,1684.12376374796,2614.50267065178,ward
A/,668.617413312226,1067.32572239703,2598.55551608701,ward
U~/,718.124414090063,1395.81461506885,2318.48932621206,ward
O/,553.15562240071,1048.81743016288,2738.90267842719,ward
U~/,589.977887483237,1517.19142531746,1595.55712427894,ward
i,196.256122069334,1840.16878578559,3225.09210318082,ward
O/,358.27512693056,1664.96298556729,2192.00904950944,ward
i,386.123937527333,1208.9707022665,2485.63755264452,ward
E,401.063050635876,1601.06737661925,2444.12985967936,ward
E,478.020369654023,1499.92859748991,2362.58881579709,ward
e,386.144575419274,1602.4227365611,1764.30460457188,ward
A/,413.287033833721,1774.93231865658,2488.00293284284,ward
E,412.825237756553,1549.24934862851,2392.82650551151,ward
A/,541.64884037933,1013.03474552175,2506.61957582603,ward
u,994.972981349788,1652.61322819868,2710.89938685431,ward
E,314.370945728235,1644.50779514496,3038.77289681069,ward
O/,415.820201485642,818.733647584287,1598.27336462154,ward
e,353.86446134638,1832.6913626516,2517.08450479517,ward
i,306.784098559718,2234.88230124428,2576.82739206398,ward
y,351.241343401012,2440.69011596805,2794.18273855204,ward
