PHONEME,F1,F2,F3,SPEAKER
A/,553.13551101334,1028.81493016503,2348.80197023671,josh
a~,616.597627247024,1103.20965953681,2317.72963410164,josh
E,428.932828167375,1500.98427904434,2544.55743585089,josh
E,411.29561181436,1445.11057974403,2383.34148701713,josh
A/,666.962519270414,1155.0057882592,2334.25702879487,josh
A/,538.255174537106,964.43693342219,2289.41785401229,josh
a~,541.4783980338,1030.82866721358,2133.22809019272,josh
E,428.388226312731,1660.46148257778,2560.51624560433,josh
2,463.372345425041,1433.56520703742,2455.11464645183,josh
y,1501.01326642432,1743.81067527996,2752.08530818074,josh
i,330.849421438627,1965.79253287446,2606.45467405805,josh
U~/,550.034190159796,1611.73296981153,2467.89138340862,josh
a~,573.519395518885,1248.41037270013,2300.49791740736,josh
a~,544.177305738238,1210.22550567074,2604.55978661269,josh
A/,547.549191294912,1560.33805733473,2277.3383703138,josh
E,655.650210651672,1138.78408446889,2591.94323932647,josh
A/,1071.63094543138,2269.3611859564,3179.04000210721,josh
i,536.524789499869,2307.04861684919,3268.50295411617,josh
i,2721.98062839191,3196.07962500355,4022.24186251759,josh
e,395.181682573755,1825.77333178389,2575.98698722261,josh
A/,453.180104909654,1349.7814160571,2494.06824935895,josh
y,1165.7470992151,2181.35129474332,2858.26519242774,josh
A/,613.733392706937,1287.77582756274,2647.87925607108,josh
u,382.931258216567,1431.14498893914,2348.3215203593,josh
i,330.596913809549,1722.77089760624,2181.38450794358,josh
i,345.403518070326,1906.40941990356,2596.24838271518,josh
A/,436.590092890017,1786.63766988775,2394.13371065168,josh
y,1498.52915573145,2328.55201954182,2965.00411547144,josh
A/,546.713068177323,1455.08321641563,2431.06263798595,josh
A/,711.387281467102,1493.8393290475,2765.66354326916,josh
@,454.483960502536,1459.3646501298,2646.95719427296,josh
a~,656.473770167864,987.598919459898,2924.95608884083,josh
a~,577.671474741771,1275.44909241217,2483.33639046881,josh
e,1268.97696694484,2097.22519479129,3243.64704275728,josh
A/,458.796820635131,1696.74192443936,2154.59808835166,josh
E,484.492242445267,1549.38134966689,2495.31840518745,josh
A/,512.878336651708,1229.05434357333,2356.81395048317,josh
E,892.126576746748,2017.04331468115,2884.69763527344,josh
@,565.216168019849,1220.69310251624,2521.6541848987,josh
A/,642.54691547051,1314.80284959444,2557.62273764518,josh
E,1369.70660930227,2491.13496803799,3023.00436533903,josh
A/,662.969135340947,1108.36135550504,2421.23275405989,josh
A/,502.224337004094,1411.38749129992,2379.85010193386,josh
E,531.273795536772,1423.47096322554,2680.65931630697,josh
A/,585.231785746758,983.040549986161,2481.43317078287,josh
e,405.776072546048,1694.58758740232,2473.24563563355,josh
a~,567.778653577923,1191.23050224002,2230.82316668848,josh
E,444.36283086255,1643.30697321339,2550.96274454483,josh
a~,513.683716582797,1313.23443583317,2542.26695371382,josh
a~,572.799270263776,1290.30143128981,2592.74747162815,josh
a~,1272.97669748406,2557.30125123057,3189.38355260928,josh
O/,473.0250063233,821.406423304958,2455.7531718974,josh
e,386.182007055194,1550.6619670663,2411.14970653511,josh
e,403.555186131501,1628.5200995429,2611.94818194221,josh
e,359.868528805021,1698.09366580401,2637.5624777446,josh
i,1562.36368072401,2514.5318125914,3221.15263661799,josh
i,307.382728621748,1810.61644436665,2674.41074371003,josh
A/,537.695135395753,1271.20815538675,2563.36745195828,josh
E,568.750209211349,1433.79791009291,2543.47770754756,josh
O/,819.985266996325,2196.23451191101,2650.65991145666,josh
u,480.511882556181,1436.55911787022,2309.49398119244,josh
y,356.524826889538,1570.90486109479,2146.46914998549,josh
i,309.124447265868,1971.29260427795,2464.1854791759,josh
i,299.399170210623,2279.07798477173,2605.42123304378,josh
E,461.025623738011,1608.4275415316,2840.45180032759,josh
E,452.785640020662,1684.57424505716,2567.59333069491,josh
@,403.32007325718,1502.67700500771,2386.36924936171,josh
A/,578.629224359052,871.970777283683,2288.44738571864,josh
e,512.109978328552,1682.80848474015,2430.05733798382,josh
A/,523.10258188545,1608.10008323021,2334.42284499822,josh
E,529.551856944007,1584.93885845295,2175.48025507039,josh
E,420.904833680327,1816.26798139433,2453.82526494331,josh
@,516.996650051259,1554.09088606309,2488.51431064781,josh
A/,559.28717339721,1025.27653888877,2145.73713620399,josh
O/,542.011453418851,1060.85258513087,2372.91862502128,josh
i,1158.02189875141,2360.70373423506,3229.40082829473,josh
@,588.255235808692,1134.28997270395,2410.24495704002,josh
E,543.613367110169,1199.66854528471,2421.59989973487,josh
@,607.735594363975,1363.03397566425,2389.9693142648,josh
E,583.356459181198,1292.68865104068,2350.5612804373,josh
E,1213.00056610362,1794.75089648512,2760.93419099996,josh
@,505.610238710232,982.745197550807,2572.52803996018,josh
O~,548.640922235574,1117.46246634359,2324.61933523316,josh
a~,302.07035365033,1051.75641291913,2516.76508600247,josh
e,338.079941154995,1802.07813951875,2566.60971898522,josh
A/,572.67089617124,1025.10914760329,2538.37856798717,josh
E,505.769673882348,1231.30090695395,2595.60100455586,josh
y,446.216140272545,1757.66339033505,2489.58165698978,josh
e,384.334058041451,1597.67145052417,2447.66785702368,josh
E,1160.70358953064,2338.3516441918,3389.66778532396,josh
A/,650.22329303394,1133.33946261251,2298.02591260107,josh
e,404.130174904433,1673.99045070146,2530.00075081423,josh
i,304.76246918183,1975.1056072385,2936.41387997328,josh
i,2067.5777567602,2637.72394687278,3336.3145845997,josh
y,451.122435932865,1073.04273961498,2270.85224877489,josh
e,422.346297215374,1655.84559442746,2491.76283213125,josh
@,378.162778936263,1628.52283256643,2324.17914285726,josh
A/,390.054945654065,1959.22423045512,2316.9338911652,josh
O/,716.426880612245,1350.03389128042,2649.17671395867,josh
E,539.49108711434,1300.47589637136,2295.16420120535,josh
e,510.283046951382,1791.3874753552,2637.48756988793,josh
U~/,1221.30365708012,2242.86450512409,3069.5857553028,josh
@,413.318814818173,1127.01890328062,2460.81612854349,josh
@,375.901998017568,1440.00492141534,2568.59634219407,josh
a~,510.898474421866,1518.3004113744,2349.85104060878,josh
i,452.172342725686,1524.70550842236,2131.19271242103,josh
A/,477.189205612625,1465.60815821373,2201.60980719691,josh
A/,1034.37785273471,2032.64278415398,3122.80546979394,josh
E,695.341743210001,1419.46273094116,2195.53132254711,josh
E,489.521320525279,1348.14744092594,2233.8440120384,josh
E,497.559980211737,1257.27816926932,2217.64313650626,josh
E,533.663912787431,1275.80455371946,2378.7536580983,josh
e,529.057639730887,1609.93538466279,2970.46705933059,josh
E,524.416261412749,1227.10251566698,2150.95493906038,josh
e,558.403358023374,1884.59414078629,2933.55436014102,josh
A/,552.158035012261,1343.81849207531,2487.83623105718,josh
A/,545.322510760556,977.611416985603,2340.41621870384,josh
@,597.146398495856,1138.16060899481,2623.71726108077,josh
y,412.790038555453,1728.13696858822,2368.84614413223,josh
A/,550.240780721975,1279.80538428002,2596.67125073285,josh
@,507.619338958492,1273.27160273927,2660.25306128052,josh
y,274.360427476723,1812.0701213207,3013.73929702113,josh
@,522.080494299276,1560.34841103535,2509.09425365336,josh
A/,448.214097291217,1402.96882920789,2502.72397036914,josh
A/,593.30092638209,1087.78762945772,2671.86991151509,josh
i,336.030386612948,1174.2362152305,2309.44946822686,josh
@,491.649519994833,1710.53751074746,2354.68792951546,josh
y,548.78863139347,1291.16157541627,2357.87301477589,josh
a~,543.868286903673,1354.48514758665,2412.75792599375,josh
i,383.64231111996,1323.42162496837,2357.33709041664,josh
u,347.434396838636,1262.26233939084,2391.09503778583,josh
y,609.67187676204,1864.23895000315,2994.42963856514,josh
A/,354.129679347866,1289.15799989377,2576.02470550268,josh
A/,593.559883380183,1071.79163123377,2550.64315852974,josh
i,418.362320350631,1330.45678841173,2377.01361385004,josh
E,426.565978703648,1872.9773829715,2525.56209493069,josh
@,526.027447199354,1363.28282392718,2477.99160051311,josh
y,315.519155386441,1410.82930587581,2644.35849396228,josh
O/,1029.33280528322,2105.88188278562,3309.42765652482,josh
O/,624.875260693301,1161.20166400596,2667.56383183746,josh
e,633.377961969284,1952.158699525,2306.04344112541,josh
O/,767.857424426693,1721.51452935168,2946.90877798729,josh
E,569.62774183356,1431.04411031074,2385.98106773735,josh
A/,429.661409365574,1454.25527382237,2120.47855771325,josh
E,562.783406704702,1048.13843883754,2205.31087294715,josh
i,366.770832801592,1867.93827276396,2554.33018216202,josh
A/,608.979522984819,1178.84266312898,2327.99366393727,josh
@,393.861756898969,1628.66988209221,2134.79097567235,josh
e,413.901561136355,1559.94071669738,2371.67995764234,josh
E,479.450132390074,1559.81700360205,2452.67539369537,josh
A/,443.166963214182,1290.52203556565,2540.91695807743,josh
u,455.14157507168,1940.01086249409,2530.82771236172,josh
E,425.878977631607,1437.55379659876,2525.81275532628,josh
y,576.753958670836,1166.7053983216,2316.3342722271,josh
O~,911.494371615891,1960.90557846847,3085.73755765294,josh
A/,437.850909850378,1073.54402939846,2661.5072153569,josh
e,461.930417815964,1654.43271897284,2567.61253731985,josh
E,353.986764642721,1618.25521585331,2513.80664795408,josh
y,348.110796087753,1441.54729650338,2520.54608276732,josh
e,419.700797907497,1612.35969575301,2525.40255463194,josh
@,552.877130964258,1347.26749510611,2275.41755469149,josh
y,505.645513013915,1362.38432949897,2296.15139338009,josh
A/,532.367549199631,1397.41633205896,2264.57721344622,josh
a~,553.403204318066,1158.782947559,2327.53833777521,josh
A/,1188.96089882822,1902.63437875748,2813.15927281458,josh
a~,571.744248905631,1040.57221148473,2872.26961076675,josh
i,465.646705490394,1516.08802344693,2138.15240501452,josh
9,404.185010689672,1468.86262929502,2696.11047283375,josh
E,561.437009879922,1320.19907292715,2404.90386310837,josh
U~/,522.971249843749,1482.45488565353,2319.59587488298,josh
@,493.79213476399,1363.08628741748,2259.96367359276,josh
E,524.568470219571,1235.20888383738,2312.05587357591,josh
U~/,483.327921956519,1655.24623554975,2902.67521517442,josh
2,377.446590761696,1489.76423728068,2495.12140616865,josh
@,358.565400101672,1573.84899247112,2491.49014727876,josh
A/,560.27475549553,1073.84849625753,2381.76503340203,josh
E,565.72070402864,1323.29525059806,2480.21241212759,josh
e,401.355894212225,1477.10697622653,2429.91758290562,josh
E,538.788150806872,1367.39934211749,2643.28594294661,josh
i,529.837634087272,1679.17413994804,2669.08354724086,josh
@,531.853003162744,1442.93382049799,2474.51942580768,josh
E,467.81737660349,1620.85437134544,2661.6094063662,josh
O/,492.519388525263,1466.40298881731,2608.63867672506,josh
i,385.748979305206,1545.38085327734,2617.64141900944,josh
E,531.881867088885,1329.13006962643,2273.02504908495,josh
A/,540.032560263021,1313.52200592204,3335.58227404945,josh
y,425.837474102684,1468.08714297962,2001.84615084578,josh
E,496.266575049246,1645.44630093227,2450.60936379353,josh
E,555.302301027782,1408.4887606995,2356.91883656375,josh
A/,530.937078710041,1290.44745961508,2457.97797779859,josh
E,548.025605238045,1387.73534074798,2092.37094508985,josh
y,185.276545804329,1431.15327768972,2387.43878909276,josh
E,592.459428081546,1159.34304170705,2403.04878193099,josh
y,449.140535374749,1751.66636996291,2220.86311648987,josh
E,1071.8600946381,1303.72252706252,2060.83227518163,josh
A/,479.396466210319,875.015840387882,2432.52130048918,josh
E,532.018342561233,1282.88421704868,2192.24199532527,josh
@,553.761546747882,1367.76175808952,2566.9708275162,josh
A/,564.448193865812,1292.82548217033,2664.61453325584,josh
E,407.635565923807,1612.73637179446,2555.11052060044,josh
E,380.061496256454,1501.98606889484,2141.36131073641,josh
A/,461.506663190283,1358.24991256001,2529.8975948632,josh
e,394.669069349109,1742.55697193296,2536.22062784995,josh
A/,534.215444931661,1666.52085949374,2369.81187047551,josh
A/,515.628639878784,1259.17779269502,2608.69740716332,josh
u,412.306390190893,1428.49536277291,2551.10506953122,josh
E,476.919804005993,1343.31557133073,2865.9882823966,josh
O/,521.444124821915,1258.33139919591,2451.54210415276,josh
e,396.356029237777,1657.07032665481,2074.11821336913,josh
a~,481.621027596055,1291.97375659265,2055.31686829444,josh
u,872.233702948879,2137.60336017668,3000.12280058566,josh
@,410.410929799196,1397.76212830961,2638.11713992132,josh
A/,576.61757969303,1143.10937756143,2086.20303930426,josh
A/,527.929307406671,998.138940366418,2242.37394871803,josh
u,395.989179084516,1257.45830435157,2201.08597341676,josh
E,405.443306563631,1904.237839018,2318.30040584095,josh
O/,527.212579286343,1427.90520651766,2514.10605837222,josh
u,380.491158524043,1594.32964269855,2820.70745105258,josh
u,436.290872938934,1690.05689598058,2601.69262893438,josh
O/,1391.29722229595,1498.65668314273,2768.4871523041,josh
E,526.206240007445,1309.54798970438,2181.73528919854,josh
O/,767.191131850492,1691.74910829103,2701.30698566894,josh
y,1141.66642811334,2222.77577340243,2958.3313000314,josh
A/,446.610996653025,1246.6212716772,2798.59546860463,josh
U~/,523.409077401209,1273.74223587166,1946.62352992595,josh
e,223.50375396662,1547.71885444722,2509.98433292231,josh
E,418.391344634964,1476.59375777556,2430.58159059892,josh
a~,478.686086848358,1258.49445288917,3333.38571773266,josh
O/,1187.49586617037,2139.84242269298,2911.7361002423,josh
e,436.878841730903,1727.21784982487,2434.85445853112,josh
A/,603.449680639652,1169.86343789196,2871.0902253479,josh
O~,305.551924511671,920.421791708409,2387.58185297592,josh
a~,820.133747139222,1979.92565072719,2697.32030575165,josh
A/,507.450873948996,1031.02490783493,2538.06250331632,josh
i,645.458509328793,1255.81287739427,2697.09652383105,josh
O/,929.783003601991,1620.48420785224,2695.98741905358,josh
O/,551.636208937025,1045.53133233963,2266.89364796059,josh
e,757.492450413906,2111.12794774607,3025.63337817948,josh
E,434.086468413827,1698.93774819519,2783.57277878952,josh
A/,561.953468435146,1057.18332059777,2300.69965176231,josh
O/,584.473529212782,947.259779488442,2950.18427503266,josh
a~,651.645372087893,1000.4528343743,3116.86269818258,josh
y,720.669477420743,1674.85169234138,2765.15988456326,josh
A/,418.134231826635,1551.29049950223,2575.20093357951,josh
O/,553.479431080238,1149.58287021216,2257.65069170967,josh
y,475.302769849607,1239.51782789034,2509.86602879975,josh
@,466.26948390047,1434.00987950945,2244.72105717109,josh
O/,529.765702441703,990.159086861093,2791.83363065927,josh
E,491.563704876627,1490.00950629626,2476.05037816904,josh
@,408.6508035724,1422.75843114506,2413.56401674052,josh
O~,405.955097477223,1107.30209887434,2496.80107622757,josh
@,385.603804165582,1196.62501222841,2641.01291791882,josh
U~/,567.503805991319,1574.58391782798,2480.52364547947,josh
A/,485.215441983152,1446.98781301283,2429.1094144924,josh
E,411.423528145096,1616.09255553182,2186.26041124356,josh
O/,1512.60339729151,2337.14548630693,3186.14831507483,josh
O/,528.681453375295,1123.92892564155,2360.05080213855,josh
e,421.528164563514,1789.23789826513,2370.44099120699,josh
E,319.886678326105,1708.08118411574,2695.43330165188,josh
y,379.730933456782,2062.14422386445,3055.05280458516,josh
A/,371.473804679662,1557.27775602307,2100.50353782559,josh
u,314.343497828155,1279.22899368599,2502.03242915211,josh
A/,349.738015888282,1278.31287546653,2109.18980609731,josh
E,547.955877234473,1258.08472338088,2038.67595032437,josh
O/,578.448501372494,1360.3526899685,2825.95188079059,josh
i,1605.81957165227,2490.79319178338,3486.89508094512,josh
e,434.010427397829,1508.40625162545,2371.2470973236,josh
y,468.774650799135,1632.08337917372,2820.9448195913,josh
A/,424.721909390943,1376.46982892072,2106.77863786972,josh
A/,638.054363763569,1241.00193817768,2431.1872794307,josh
E,533.364307135885,1395.790804259,2264.61754032594,josh
@,429.184427359805,1411.48573033783,2359.72272156018,josh
@,437.222902125214,1510.65867196315,2354.33800968369,josh
@,382.729329156868,1452.41881776813,2391.98921267935,josh
@,376.80818256772,1376.22539431849,2622.84036341214,josh
U~/,575.959091322293,1540.71092378864,2517.11138906523,josh
A/,532.513681544666,1508.65737380144,2619.5751634219,josh
@,394.247810211779,1799.71163468027,2540.59686477128,josh
u,264.299615355739,1945.70533451597,2726.28729257325,josh
O/,500.898399436823,1458.91419496646,2387.73341038189,josh
E,364.967530151985,1601.56022193303,2633.30093294824,josh
O/,489.129901856752,1322.10984420751,2577.65855936196,josh
e,485.880363979535,1778.48824847674,2390.7789758798,josh
O/,842.851128824056,1934.41455029856,2873.03676238406,josh
O/,454.153337547343,1111.2312776703,2325.7787664246,josh
e,572.351105194982,1969.849859935,2480.33792017084,josh
y,526.068466570295,2439.12001201974,2828.79569015593,josh
u,400.312085054375,1392.58330293932,2116.21170091158,josh
@,464.077761883515,1513.36655198378,2424.35174853288,josh
y,500.295381443112,1528.00293643591,2572.68361184058,josh
y,499.884272738761,1523.15937833484,2729.77656167897,josh
O/,513.869967691245,970.80501707598,2171.14334497943,josh
a~,552.431601004131,997.738906944684,2683.02083298511,josh
A/,558.260415584818,990.977550096444,2327.91955648288,josh
y,331.725498950151,2131.93506491411,2711.9467745812,josh
a~,617.087136133176,625.559215453919,2098.01075521531,josh
u,663.669180904894,860.348884069752,2755.24326323315,josh
@,493.048749853329,1438.16064666758,2492.99831606052,josh
A/,458.775361224403,1409.03584085049,2293.67264821877,josh
i,328.515904635458,1732.93546768374,2513.72450929292,josh
E,518.063332746602,1396.87988120379,2101.50226259198,josh
a~,724.725715276823,1108.03273324827,2731.94811806346,josh
a~,553.444361393464,1082.58744429962,2767.76900162081,josh
@,379.266370890085,1228.46468411243,2759.43453572083,josh
O~,470.143031724831,972.278836705818,3169.51725314936,josh
@,432.579866857817,1423.46419642287,2365.10757985632,josh
y,458.05481424937,1630.29918627173,2471.63346456363,josh
y,1318.91048246448,2296.867252784,3235.84789904738,josh
@,445.158712109405,1327.46586758788,2446.86217532335,josh
A/,476.632858290655,1238.20947861351,2422.01984812584,josh
A/,542.743094342211,1105.34129509479,2509.03446800036,josh
A/,596.320169410461,1075.3365995052,2668.92695657427,josh
U~/,452.787700793644,1741.11251767596,2593.90442449356,josh
A/,526.823612399436,1482.86225476352,2347.19475169504,josh
e,390.488105071883,2045.71031301145,2674.81267579091,josh
O~,377.726512418312,801.264299158611,3304.8322299276,josh
@,393.680159401939,1567.19461626035,2533.74725611375,josh
A/,491.286027266476,1232.96016766466,2526.74248162196,josh
u,394.246391287104,1088.84875248382,2447.2528313397,josh
E,333.166804241639,1483.41677713567,2497.59405743896,josh
O/,417.757725348158,1315.93847607596,3151.85300631122,josh
e,380.143332921141,1912.28310541212,2285.943331493,josh
a~,579.82712887156,1375.83471504437,2161.47415913767,josh
y,1257.20803099262,1799.8871419909,2776.36501881226,josh
@,491.497634898951,1442.07047224039,2382.35246279795,josh
O~,333.563005405727,944.398511549844,2638.40070823559,josh
E,450.493656577927,1648.98990912541,2507.81330809804,josh
y,290.189089995621,2008.80795759652,3174.93072772216,josh
u,401.19627041598,1571.8475724552,2980.84097778265,josh
U~/,551.711590583883,1241.43737001933,2810.68158677745,josh
@,426.92797679386,1463.61711895723,2475.35207765015,josh
E,356.25927584552,1478.35917600333,2426.36420336258,josh
u,372.515205287845,1651.27401907912,2614.81253017762,josh
y,378.78673270635,1713.14248972216,2688.69317959215,josh
E,525.511591802212,1123.09269698457,2996.0019752041,josh
E,528.026548687238,1229.814912889,2312.39820483707,josh
E,463.110748571001,1330.79727488436,2197.12858229523,josh
e,1141.43525483449,1815.44437553373,2728.69710884989,josh
A/,610.67933005301,1335.16405198647,2594.19829185002,josh
E,436.1581562409,1861.3676900674,2989.0963888888,josh
y,464.857418599981,1499.10190447488,2537.24779059786,josh
E,500.271532371369,1423.44996310636,2225.31548646989,josh
E,575.975112791689,1410.94488845796,2218.73931251896,josh
@,414.261928730439,1609.32237424422,2725.42940749072,josh
U~/,496.694976562769,1633.84697805425,2420.18368027933,josh
u,360.313776167481,1253.78693893335,2763.6815800849,josh
O/,499.693594402747,1054.79375564937,2581.27239386515,josh
u,380.080114885547,1364.85433670771,2978.74846226628,josh
E,457.732420586916,1511.73972638208,2447.2821314936,josh
E,460.469514119785,1455.01384458219,2313.61160935811,josh
A/,424.690169737808,1410.07501210229,2556.10043090532,josh
E,432.728450966741,1476.16388315822,2447.40384863332,josh
O/,722.94857472117,2257.87596820284,2758.79335085182,josh
u,486.198940397055,1093.81686736652,2534.4225495769,josh
A/,556.238731236913,982.250663502425,2635.23501073718,josh
y,1551.54272340454,2219.39701880247,2926.66901761652,josh
E,518.848665207312,1402.87735024901,2288.48925123401,josh
E,573.835813128269,1529.58769147591,2353.57850639109,josh
y,563.624515797062,1375.25999354811,2448.97499595539,josh
U~/,469.758614260614,1517.91079052192,2434.08258233345,josh
u,395.125045941655,1425.33079948167,2338.25606249924,josh
O/,364.723180512737,1201.93080632082,2523.12497913019,josh
u,383.406722590148,1266.00869632303,2257.5507478476,josh
E,436.988456753973,1643.31724570035,2354.36176938388,josh
y,643.882714046294,1615.66112652657,2532.56083204025,josh
O/,1014.97293093655,1920.19879333199,2620.71845126291,josh
E,334.019098722378,1364.08120421094,2502.47933681641,josh
E,525.441114244833,1323.77121368069,2162.4869686935,josh
O/,563.9984458244,1574.21213584132,2552.81163422285,josh
E,541.095614652686,1208.54477717623,2377.70172375182,josh
E,480.36537020559,1335.63468002508,2360.73835803246,josh
e,396.682323688853,1458.9203577502,2416.49886238595,josh
E,342.427989834282,1403.66838061123,2429.97531520577,josh
